"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"exp_progress";"quest_progress"
"1460665202.48582";"около 4 тысяч";"60";"добродетельный";"704";"171";"85";"49"
"1460666402.50334";"около 8 тысяч";"60";"добродетельный";"704";"336";"85";"49"
"1460667602.62268";"около 10 тысяч";"60";"добродетельный";"704";"336";"85";"49"
"1460668802.94566";"около 6 сотен";"60";"добродетельный";"704";"306";"85";"52"
"1460670002.25177";"около 6 сотен";"60";"добродетельный";"704";"298";"85";"55"
"1460671202.49423";"около 7 сотен";"60";"добродетельный";"704";"188";"85";"59"
"1460672402.7378";"около 6 сотен";"60";"добродетельный";"704";"80";"85";"63"
"1460673602.95801";"около 6 сотен";"60";"добродетельный";"704";"28";"85";"66"
"1460674802.09053";"около 7 сотен";"60";"добродетельный";"704";"34";"85";"68"
"1460676002.53739";"около 7 сотен";"60";"добродетельный";"704";"12";"85";"70"
"1460677202.6892";"около 7 сотен";"60";"добродетельный";"704";"41";"85";"74"
"1460678401.92166";"около 7 сотен";"60";"добродетельный";"704";"221";"85";"74"
"1460679602.1246";"около 7 сотен";"60";"добродетельный";"704";"310";"85";"77"
"1460680802.38045";"около 3 тысяч";"60";"добродетельный";"704";"228";"85";"80"
"1460682002.88392";"около 4 тысяч";"60";"добродетельный";"704";"183";"85";"80"
"1460683202.13554";"около 4 тысяч";"60";"добродетельный";"704";"65";"85";"92"
"1460684402.40369";"около 4 тысяч";"60";"добродетельный";"704";"101";"85";"96"
"1460685602.47532";"около 4 тысяч";"60";"добродетельный";"704";"105";"86";"100"
"1460686802.85599";"около 5 тысяч";"60";"добродетельный";"704";"105";"86";"100"
"1460688002.06403";"около 5 тысяч";"60";"добродетельный";"704";"328";"86";"100"
"1460689202.40592";"около 3 тысяч";"60";"добродетельный";"704";"283";"86";"1"
"1460690402.58754";"около 3 тысяч";"60";"добродетельный";"704";"167";"86";"2"
"1460691602.06751";"около 3 тысяч";"60";"добродетельный";"704";"58";"86";"4"
"1460692802.22276";"около 3 тысяч";"60";"добродетельный";"704";"67";"86";"6"
"1460694002.32727";"около 3 тысяч";"60";"добродетельный";"704";"17";"86";"8"
"1460695202.78519";"около 4 тысяч";"60";"добродетельный";"704";"286";"86";"8"
"1460696402.03994";"около 4 тысяч";"60";"добродетельный";"704";"285";"86";"8"
"1460697602.36703";"около 4 тысяч";"60";"добродетельный";"704";"285";"86";"8"
"1460698802.5156";"около 4 тысяч";"60";"добродетельный";"704";"285";"86";"8"
"1460700002.71471";"около 4 тысяч";"60";"добродетельный";"704";"285";"86";"8"
"1460701202.86582";"около 4 тысяч";"60";"добродетельный";"704";"222";"86";"12"
"1460702402.29782";"около тысячи";"60";"добродетельный";"704";"94";"86";"12"
"1460703602.77282";"около тысячи";"60";"добродетельный";"704";"313";"86";"12"
"1460704802.18848";"около тысячи";"60";"добродетельный";"704";"198";"86";"24"
"1460706002.48111";"около тысячи";"60";"добродетельный";"704";"81";"87";"26"
"1460707202.92851";"около 15 сотен";"60";"добродетельный";"704";"74";"87";"27"
"1460708402.03419";"около 15 сотен";"60";"добродетельный";"704";"47";"87";"29"
"1460709602.40049";"около 16 сотен";"60";"добродетельный";"704";"42";"87";"33"
"1460710802.91497";"около 16 сотен";"60";"добродетельный";"704";"37";"87";"35"
"1460712002.31803";"около 16 сотен";"60";"добродетельный";"704";"169";"87";"36"
"1460713202.69477";"около 4 тысяч";"60";"добродетельный";"704";"336";"87";"36"
"1460714401.9244";"около 3 тысяч";"60";"добродетельный";"704";"336";"87";"36"
"1460715602.24949";"около 3 тысяч";"60";"добродетельный";"704";"336";"87";"37"
"1460716802.5024";"около 3 тысяч";"60";"добродетельный";"704";"259";"87";"38"
"1460718002.92371";"около 3 тысяч";"60";"добродетельный";"704";"146";"87";"50"
"1460719202.108";"около 3 тысяч";"60";"добродетельный";"704";"188";"87";"52"
"1460720402.4802";"около 3 тысяч";"60";"добродетельный";"704";"97";"87";"54"
"1460721602.64012";"около 3 тысяч";"60";"добродетельный";"704";"101";"87";"56"
"1460722802.95813";"около 3 тысяч";"60";"добродетельный";"704";"60";"87";"59"
"1460724002.05456";"около 3 тысяч";"60";"добродетельный";"704";"44";"87";"60"
"1460725202.46664";"около 3 тысяч";"60";"добродетельный";"704";"15";"87";"60"
"1460726402.59808";"около 5 тысяч";"60";"добродетельный";"705";"336";"87";"60"
"1460727602.82532";"около 19 сотен";"60";"добродетельный";"705";"336";"87";"60"
"1460728802.07268";"около 15 сотен";"60";"добродетельный";"705";"336";"87";"60"
"1460730002.27718";"около 15 сотен";"60";"добродетельный";"705";"212";"87";"61"
"1460731202.49997";"около 3 тысяч";"60";"добродетельный";"705";"50";"87";"63"
"1460732402.86535";"около 3 тысяч";"60";"добродетельный";"705";"247";"87";"63"
"1460733601.98824";"около 3 тысяч";"60";"добродетельный";"705";"306";"87";"64"
"1460734802.26322";"около 3 тысяч";"60";"добродетельный";"705";"100";"87";"65"
"1460736002.82697";"около 3 тысяч";"60";"добродетельный";"705";"60";"87";"68"
"1460737202.3864";"около 3 тысяч";"60";"добродетельный";"705";"35";"87";"69"
"1460738402.00221";"ни одного";"60";"добродетельный";"705";"322";"87";"70"
"1460739602.52547";"около сотни";"60";"добродетельный";"705";"192";"88";"72"
"1460740802.98274";"около 3 сотен";"60";"добродетельный";"705";"33";"88";"73"
"1460742002.61205";"около 4 сотен";"60";"добродетельный";"705";"25";"88";"77"
"1460743202.00364";"около 4 сотен";"60";"добродетельный";"705";"26";"88";"80"
"1460744402.49492";"около 4 сотен";"60";"добродетельный";"705";"28";"88";"82"
"1460745602.6441";"около 5 сотен";"60";"добродетельный";"705";"20";"88";"95"
"1460746802.85404";"около 6 сотен";"60";"добродетельный";"705";"44";"88";"97"
"1460748001.87394";"около 6 сотен";"60";"добродетельный";"705";"53";"88";"98"
"1460749202.08282";"около 6 сотен";"60";"добродетельный";"705";"7";"88";"100"
"1460750402.23146";"около 4 тысяч";"60";"добродетельный";"705";"177";"88";"100"
"1460751602.27591";"около 4 тысяч";"60";"добродетельный";"705";"336";"88";"100"
"1460752802.36112";"около 4 тысяч";"60";"добродетельный";"705";"154";"88";"0"
"1460754002.63263";"около 4 тысяч";"60";"добродетельный";"705";"60";"88";"0"
"1460755201.9931";"около 4 тысяч";"60";"миролюбивый";"705";"336";"88";"0"
"1460756402.4314";"около 4 тысяч";"60";"миролюбивый";"705";"227";"88";"0"
"1460757602.80356";"около 4 тысяч";"60";"миролюбивый";"705";"90";"88";"1"
"1460758802.09967";"около 4 тысяч";"60";"миролюбивый";"705";"42";"88";"1"
"1460760002.24814";"около 4 тысяч";"60";"миролюбивый";"705";"7";"88";"1"
"1460761202.40221";"около 8 тысяч";"60";"миролюбивый";"705";"279";"88";"1"
"1460762402.50232";"около 8 тысяч";"60";"миролюбивый";"705";"336";"88";"1"
"1460763602.88223";"около 8 тысяч";"60";"миролюбивый";"705";"249";"88";"2"
"1460764801.95651";"около 8 тысяч";"60";"миролюбивый";"705";"84";"88";"2"
"1460766002.15151";"около 8 тысяч";"60";"миролюбивый";"705";"16";"88";"2"
"1460767202.39916";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460768402.72879";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460769603.12693";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460770802.32482";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460772002.4029";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460773202.7148";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460774402.74187";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460775602.80351";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460776802.88345";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460778002.11476";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460779202.19175";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460780402.62375";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460781603.15577";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460782802.87128";"около 8 тысяч";"60";"миролюбивый";"705";"56";"88";"2"
"1460784002.06727";"около 5 тысяч";"60";"миролюбивый";"705";"71";"89";"7"
"1460785202.31445";"около 5 тысяч";"60";"миролюбивый";"705";"256";"89";"7"
"1460786402.37534";"около 4 тысяч";"60";"миролюбивый";"705";"293";"89";"7"
"1460787602.68041";"около 4 тысяч";"60";"миролюбивый";"705";"332";"89";"7"
"1460788802.14961";"около 13 тысяч";"60";"добродушный";"705";"336";"89";"7"
"1460790002.17337";"около 6 тысяч";"60";"добродушный";"706";"241";"89";"7"
"1460791202.35061";"около 4 тысяч";"60";"добродушный";"706";"191";"89";"2"
"1460792402.55183";"около 4 тысяч";"60";"добродушный";"706";"22";"90";"5"
"1460793602.89857";"около 4 тысяч";"60";"добродушный";"706";"146";"90";"8"
"1460794802.13324";"около 4 тысяч";"60";"добродушный";"706";"10";"90";"8"
"1460796002.48233";"около 4 тысяч";"60";"добродушный";"706";"131";"90";"8"
"1460797202.76574";"около 4 тысяч";"60";"добродушный";"706";"336";"90";"8"
"1460798401.9151";"около 4 тысяч";"60";"добродушный";"706";"274";"90";"10"
"1460799602.24734";"около 4 тысяч";"60";"добродушный";"706";"95";"90";"13"
"1460800802.46598";"около 4 тысяч";"60";"добродушный";"706";"4";"90";"15"
"1460802002.85735";"около 4 тысяч";"60";"добродушный";"706";"64";"90";"15"
"1460803202.36865";"около 4 тысяч";"60";"добродушный";"707";"290";"90";"15"
"1460804402.53335";"около 4 тысяч";"60";"добродушный";"707";"336";"90";"15"
"1460805602.70685";"около 4 тысяч";"60";"добродушный";"707";"185";"90";"18"
"1460806802.7488";"около 4 тысяч";"60";"добродушный";"707";"34";"90";"20"
"1460808002.95997";"около 4 тысяч";"60";"добродушный";"707";"23";"90";"22"
"1460809202.1752";"около 4 тысяч";"60";"добродушный";"707";"30";"90";"25"
"1460810402.21927";"около 4 тысяч";"60";"добродушный";"707";"35";"90";"29"
"1460811602.50016";"около 4 тысяч";"60";"добродушный";"707";"18";"90";"31"
"1460812802.66116";"около 8 тысяч";"60";"добродушный";"707";"197";"90";"31"
"1460814002.11431";"около 9 тысяч";"60";"добродушный";"707";"336";"90";"31"
"1460815202.29559";"около 6 тысяч";"60";"добродушный";"707";"336";"90";"31"
"1460816402.5829";"около 6 тысяч";"60";"добродушный";"707";"321";"90";"31"
"1460817601.92269";"около 6 тысяч";"60";"добродушный";"707";"232";"90";"35"
"1460818802.22325";"около 7 тысяч";"60";"добродушный";"707";"280";"90";"35"
"1460820002.58143";"около 13 тысяч";"60";"добродушный";"707";"221";"91";"35"
"1460821202.92231";"около 29 тысяч";"60";"добродушный";"708";"224";"91";"38"
"1460822402.1947";"около 29 тысяч";"60";"добродушный";"708";"112";"91";"41"
"1460823602.49158";"около 29 тысяч";"60";"добродушный";"708";"36";"91";"45"
"1460824802.66058";"около 29 тысяч";"60";"добродушный";"708";"19";"91";"46"
"1460826001.93941";"около 29 тысяч";"60";"добродушный";"708";"30";"91";"48"
