"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1427334002.15732";"около 8 сотен";"106";"абсолютное добро!";"1000";"71";"1";"64"
"1427335201.44856";"около 9 сотен";"106";"абсолютное добро!";"1000";"154";"1";"67"
"1427336401.75415";"около тысячи";"106";"абсолютное добро!";"1000";"72";"1";"71"
"1427337602.0536";"около 9 сотен";"106";"абсолютное добро!";"1000";"161";"1";"74"
"1427338801.34752";"около 9 сотен";"106";"абсолютное добро";"1000";"71";"1";"76"
"1427340001.66759";"около 9 сотен";"106";"абсолютное добро";"1000";"323";"1";"77"
"1427341201.99305";"около 2 тысяч";"106";"абсолютное добро";"1000";"520";"1";"77"
"1427342401.3413";"около тысячи";"106";"абсолютное добро";"1000";"520";"1";"77"
"1427343601.62872";"около тысячи";"106";"абсолютное добро";"1000";"447";"1";"79"
"1427344801.95351";"около тысячи";"106";"абсолютное добро";"1000";"357";"1";"82"
"1427346002.39116";"около тысячи";"106";"абсолютное добро";"1000";"233";"1";"86"
"1427347202.05155";"около тысячи";"106";"абсолютное добро";"1000";"74";"1";"88"
"1427348401.33922";"около тысячи";"106";"абсолютное добро!";"1000";"277";"1";"90"
"1427349601.78466";"около 15 сотен";"106";"абсолютное добро!";"1000";"159";"1";"93"
"1427350801.29371";"около 16 сотен";"106";"абсолютное добро!";"1000";"93";"1";"97"
"1427352001.58135";"около 16 сотен";"106";"абсолютное добро!";"1000";"18";"1";"99"
"1427353202.03501";"около 16 сотен";"106";"абсолютное добро!";"1000";"490";"1";"99"
"1427354401.88421";"около 5 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"99"
"1427355602.3102";"около 3 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"100"
"1427356801.74251";"около 7 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"100"
"1427358001.5169";"около 4 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"0"
"1427359201.79805";"около 4 тысяч";"106";"абсолютное добро!";"1000";"435";"1";"4"
"1427360402.28833";"около 4 тысяч";"106";"абсолютное добро";"1000";"323";"1";"9"
"1427361601.89259";"около 4 тысяч";"106";"абсолютное добро";"1000";"218";"1";"11"
"1427362802.23227";"около 4 тысяч";"106";"абсолютное добро";"1000";"162";"1";"15"
"1427364001.69292";"около 4 тысяч";"106";"абсолютное добро";"1000";"112";"1";"20"
"1427365201.8587";"около 5 тысяч";"106";"абсолютное добро!";"1000";"348";"1";"22"
"1427366402.15173";"около 5 тысяч";"106";"абсолютное добро!";"1000";"262";"1";"27"
"1427367601.62256";"около 5 тысяч";"106";"абсолютное добро!";"1000";"471";"1";"32"
"1427368801.29401";"около 5 тысяч";"106";"абсолютное добро!";"1000";"167";"1";"32"
"1427370001.59446";"около 5 тысяч";"106";"абсолютное добро!";"1000";"82";"1";"35"
"1427371202.05415";"около 6 тысяч";"106";"абсолютное добро!";"1000";"221";"1";"37"
"1427372401.54178";"около 8 тысяч";"106";"абсолютное добро!";"1000";"221";"1";"37"
"1427373601.82721";"около 8 тысяч";"106";"абсолютное добро!";"1000";"175";"1";"39"
"1427374802.30755";"около 8 тысяч";"106";"абсолютное добро!";"1000";"53";"1";"42"
"1427376001.92954";"около 8 тысяч";"106";"абсолютное добро!";"1000";"482";"1";"44"
"1427377202.22173";"около 8 тысяч";"106";"абсолютное добро!";"1000";"389";"1";"47"
"1427378401.71009";"около 9 тысяч";"106";"абсолютное добро!";"1000";"242";"1";"50"
"1427379602.13498";"около 9 тысяч";"106";"абсолютное добро!";"1000";"130";"1";"52"
"1427380801.49581";"около 9 тысяч";"106";"абсолютное добро!";"1000";"1";"1";"54"
"1427382001.95092";"около 9 тысяч";"106";"абсолютное добро!";"1000";"472";"1";"58"
"1427383201.85867";"около 9 тысяч";"106";"абсолютное добро!";"1000";"408";"1";"62"
"1427384402.17474";"около 9 тысяч";"106";"абсолютное добро!";"1000";"270";"1";"63"
"1427385601.61978";"около 9 тысяч";"106";"абсолютное добро!";"1000";"172";"1";"67"
"1427386801.46567";"около 9 тысяч";"106";"абсолютное добро!";"1000";"79";"1";"71"
"1427388001.99305";"около 9 тысяч";"106";"абсолютное добро!";"1000";"481";"1";"74"
"1427389202.44557";"около 9 тысяч";"106";"абсолютное добро!";"1000";"327";"1";"78"
"1427390401.65823";"около 9 тысяч";"106";"абсолютное добро!";"1000";"266";"1";"84"
"1427391601.97253";"около 10 тысяч";"106";"абсолютное добро!";"1000";"173";"1";"88"
"1427392802.53151";"около 10 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"88"
"1427394001.50051";"около 11 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"88"
"1427395201.79552";"около 14 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"88"
"1427396402.2594";"около 11 тысяч";"106";"абсолютное добро!";"1000";"476";"1";"89"
"1427397602.26795";"около 11 тысяч";"106";"абсолютное добро!";"1000";"386";"1";"91"
"1427398801.56853";"около 11 тысяч";"106";"абсолютное добро!";"1000";"295";"1";"95"
"1427400001.86544";"около 11 тысяч";"106";"абсолютное добро!";"1000";"198";"1";"98"
"1427401202.16267";"около 12 тысяч";"106";"абсолютное добро!";"1000";"117";"1";"100"
"1427402401.46475";"около 4 тысяч";"106";"абсолютное добро!";"1000";"520";"2";"100"
"1427403601.78967";"около 3 тысяч";"106";"абсолютное добро!";"1000";"520";"2";"100"
"1427404802.09621";"около 16 сотен";"106";"абсолютное добро!";"1000";"372";"2";"0"
"1427406001.39473";"около 18 сотен";"106";"абсолютное добро!";"1000";"427";"2";"4"
"1427407201.70767";"около 19 сотен";"106";"абсолютное добро!";"1000";"323";"3";"7"
"1427408402.04192";"около 2 тысяч";"106";"абсолютное добро!";"1000";"251";"3";"10"
"1427409601.34228";"около 2 тысяч";"106";"абсолютное добро!";"1000";"108";"3";"13"
"1427410801.62322";"около 2 тысяч";"106";"абсолютное добро!";"1000";"261";"3";"15"
"1427412001.93235";"около 2 тысяч";"106";"абсолютное добро!";"1000";"119";"3";"16"
"1427413202.21915";"около 2 тысяч";"106";"абсолютное добро!";"1000";"204";"3";"20"
"1427414401.52426";"около 2 тысяч";"106";"абсолютное добро!";"1000";"80";"3";"21"
"1427415601.81815";"около 3 тысяч";"106";"абсолютное добро!";"1000";"19";"3";"24"
"1427416803.12502";"около 3 тысяч";"106";"абсолютное добро!";"1000";"167";"3";"24"
"1427418001.42559";"около 2 тысяч";"106";"абсолютное добро!";"1000";"496";"3";"24"
"1427419201.72374";"около 4 тысяч";"106";"абсолютное добро!";"1000";"520";"3";"24"
"1427420402.00418";"около 5 тысяч";"106";"абсолютное добро!";"1000";"520";"3";"24"
"1427421601.31414";"около 3 тысяч";"106";"абсолютное добро!";"1000";"520";"3";"24"
"1427422801.60725";"около 4 тысяч";"106";"абсолютное добро!";"1000";"446";"3";"27"
"1427424001.91848";"около 4 тысяч";"106";"абсолютное добро!";"1000";"317";"3";"28"
"1427425202.20826";"около 4 тысяч";"106";"абсолютное добро";"1000";"207";"3";"31"
"1427426401.5282";"около 4 тысяч";"106";"абсолютное добро";"1000";"49";"3";"34"
"1427427601.94028";"около 5 тысяч";"106";"абсолютное добро";"1000";"115";"3";"36"
"1427428802.29367";"около 5 тысяч";"106";"абсолютное добро";"1000";"140";"3";"39"
"1427430001.61336";"около 5 тысяч";"106";"абсолютное добро";"1000";"208";"3";"40"
"1427431201.92722";"около 5 тысяч";"106";"абсолютное добро";"1000";"88";"3";"42"
"1427432402.38818";"около 5 тысяч";"106";"абсолютное добро";"1000";"42";"3";"45"
"1427434802.08044";"около 5 тысяч";"106";"абсолютное добро";"1000";"366";"3";"49"
"1427436001.57275";"около 6 тысяч";"106";"абсолютное добро";"1000";"301";"3";"50"
"1427437201.64242";"около 9 тысяч";"106";"абсолютное добро";"1000";"301";"3";"50"
"1427438401.93797";"около 9 тысяч";"106";"абсолютное добро";"1000";"181";"3";"53"
"1427439602.57887";"около 9 тысяч";"106";"абсолютное добро";"1000";"47";"3";"51"
"1427440802.15023";"около 9 тысяч";"106";"абсолютное добро!";"1000";"169";"3";"52"
"1427442001.44694";"около 9 тысяч";"106";"абсолютное добро!";"1000";"493";"3";"56"
"1427443201.89526";"около 9 тысяч";"106";"абсолютное добро!";"1000";"393";"3";"59"
"1427444401.97031";"около 9 тысяч";"106";"абсолютное добро!";"1000";"206";"3";"61"
"1427445602.28631";"около 9 тысяч";"106";"абсолютное добро!";"1000";"390";"3";"65"
"1427446801.7569";"около 9 тысяч";"106";"абсолютное добро!";"1000";"415";"3";"67"
"1427448002.249";"около 9 тысяч";"106";"абсолютное добро!";"1000";"307";"3";"72"
"1427449201.57197";"около 9 тысяч";"106";"абсолютное добро!";"1000";"198";"3";"75"
"1427450402.0685";"около 9 тысяч";"106";"абсолютное добро!";"1000";"434";"3";"78"
"1427451601.92723";"около 9 тысяч";"106";"абсолютное добро!";"1000";"305";"3";"81"
"1427452802.27692";"около 9 тысяч";"106";"абсолютное добро!";"1000";"127";"3";"82"
"1427454001.78633";"около 9 тысяч";"106";"абсолютное добро!";"1000";"181";"3";"92"
"1427455201.72972";"около 9 тысяч";"106";"абсолютное добро!";"1000";"137";"3";"93"
"1427456402.02966";"около 13 тысяч";"106";"абсолютное добро!";"1000";"390";"3";"93"
"1427457601.5051";"около 15 тысяч";"106";"абсолютное добро!";"1000";"520";"3";"93"
"1427458801.50084";"около 19 тысяч";"106";"абсолютное добро!";"1000";"520";"3";"93"
"1427460001.80196";"около 11 тысяч";"106";"абсолютное добро!";"1000";"508";"3";"93"
"1427461202.42026";"около 11 тысяч";"106";"абсолютное добро!";"1000";"488";"3";"94"
"1427462401.48238";"около 11 тысяч";"106";"абсолютное добро!";"1000";"325";"3";"97"
"1427463601.83816";"около 11 тысяч";"106";"абсолютное добро!";"1000";"242";"3";"99"
"1427464802.3488";"около 3 тысяч";"106";"абсолютное добро!";"1000";"242";"4";"100"
"1427466001.41818";"около 6 тысяч";"106";"абсолютное добро!";"1000";"242";"4";"100"
